model1	model2	concept	r1	r2	z	p
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.32778641297395605	0.23892869718728546	0.959804824627496	0.33715345369220673
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.3101031233382253	0.23892869718728546	0.7644201305101835	0.4446169162320477
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.21270603458172158	0.23892869718728546	-0.274256905009906	0.7838871999979382
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.3174559247871402	0.23892869718728546	0.8453647360087639	0.39790722711772863
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.4093493004243554	0.23892869718728546	1.89752292844941	0.057758955596870276
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	vermin	0.32778641297395605	0.23892869718728546	0.959804824627496	0.33715345369220673
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.23892869718728546	0.34984921584081685	-1.2071858595604175	0.22736057487960082
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.23892869718728546	0.40669008726095257	-1.865859653566332	0.062061003672938986
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.23892869718728546	0.42803677268929824	-2.1224299805328437	0.033801646796027374
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.23892869718728546	0.3475526226542416	-1.1812377091787158	0.23750830492362196
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.3760073836483579	0.375847573652487	0.0018471044422339383	0.9985262247213877
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.3760073836483579	0.34614440297223004	0.34086235234948037	0.733207207790999
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.3760073836483579	0.34727823984771966	0.3280718049559019	0.7428573716288742
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.3760073836483579	0.2522206181071289	1.3658250646767645	0.1719938772870282
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.3760073836483579	0.2513431378900751	1.3751232587022473	0.16909323471944182
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.32778641297395605	0.3760073836483579	-0.5464077216556034	0.5847857034694839
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.3101031233382253	0.3760073836483579	-0.7417924157729157	0.45821311640676066
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.21270603458172158	0.3760073836483579	-1.7804694512930053	0.07499916448019128
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.3174559247871402	0.3760073836483579	-0.6608478102743353	0.5087099183370349
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.4093493004243554	0.3760073836483579	0.39131038216631064	0.6955678256311311
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.32778641297395605	0.3760073836483579	-0.5464077216556034	0.5847857034694839
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_count	vermin	0.34984921584081685	0.3760073836483579	-0.2990266867226817	0.7649196835556249
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.3760073836483579	0.40669008726095257	-0.3596471072832329	0.7191110509811174
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.3760073836483579	0.42803677268929824	-0.6162174342497443	0.5377510233618872
gpt-4-turbo-2024-04-09_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.3760073836483579	0.3475526226542416	0.3249748371043834	0.745200116048762
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.375847573652487	0.34614440297223004	0.3390152479072464	0.7345982434863876
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.375847573652487	0.34727823984771966	0.3262247005136679	0.7442543544418021
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.375847573652487	0.2522206181071289	1.3639779602345306	0.17257450235477068
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.375847573652487	0.2513431378900751	1.3732761542600134	0.16966651278692324
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.32778641297395605	0.375847573652487	-0.5445606172133693	0.5860557471633818
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.3101031233382253	0.375847573652487	-0.7399453113306818	0.45933317891347203
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.21270603458172158	0.375847573652487	-1.7786223468507714	0.07530169787804031
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.3174559247871402	0.375847573652487	-0.6590007058321014	0.509895315409254
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.4093493004243554	0.375847573652487	0.3931574866085446	0.6942031673633724
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.32778641297395605	0.375847573652487	-0.5445606172133693	0.5860557471633818
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score	vermin	0.34984921584081685	0.375847573652487	-0.2971795822804477	0.7663294090844139
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.375847573652487	0.40669008726095257	-0.36149421172546686	0.7177300312387773
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.375847573652487	0.42803677268929824	-0.6180645386919782	0.5365327966246543
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.375847573652487	0.3475526226542416	0.3231277326621495	0.7465985082501396
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.34614440297223004	0.34727823984771966	-0.012790547393578478	0.9897948979670934
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.34614440297223004	0.2522206181071289	1.0249627123272842	0.30538078201993635
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.34614440297223004	0.2513431378900751	1.0342609063527668	0.30101420760320385
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.32778641297395605	0.34614440297223004	-0.20554536930612297	0.8371460551371492
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.3101031233382253	0.34614440297223004	-0.40093006342343535	0.6884716151115211
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.21270603458172158	0.34614440297223004	-1.439607098943525	0.14997859005708003
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.3174559247871402	0.34614440297223004	-0.31998545792485494	0.7489793543597962
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.4093493004243554	0.34614440297223004	0.732172734515791	0.4640631438861491
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.32778641297395605	0.34614440297223004	-0.20554536930612297	0.8371460551371492
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.34984921584081685	0.34614440297223004	0.04183566562679866	0.9666297028324373
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_count	vermin	0.40669008726095257	0.34614440297223004	0.7005094596327133	0.48360919963641247
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.34614440297223004	0.42803677268929824	-0.9570797865992247	0.3385269852176509
gpt-4o-2024-08-06_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.34614440297223004	0.3475526226542416	-0.015887515245096927	0.987324130138014
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.34727823984771966	0.2522206181071289	1.0377532597208627	0.2993849423096886
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.34727823984771966	0.2513431378900751	1.0470514537463453	0.29507584770663575
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.32778641297395605	0.34727823984771966	-0.21833591669970145	0.8271673919503375
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.3101031233382253	0.34727823984771966	-0.41372061081701383	0.6790787308434749
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.21270603458172158	0.34727823984771966	-1.4523976463371033	0.14639107037982213
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.3174559247871402	0.34727823984771966	-0.3327760053184334	0.7393033719080302
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.4093493004243554	0.34727823984771966	0.7193821871222126	0.47190546909647235
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.32778641297395605	0.34727823984771966	-0.21833591669970145	0.8271673919503375
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.34984921584081685	0.34727823984771966	0.029045118233220184	0.9768286066116918
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	vermin	0.40669008726095257	0.34727823984771966	0.6877189122391347	0.49162980801464595
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.34727823984771966	0.42803677268929824	-0.9442892392056461	0.34502186332816787
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.34727823984771966	0.3475526226542416	-0.0030969678515184495	0.9975289811159813
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.2522206181071289	0.2513431378900751	0.009298194025482697	0.9925812214440346
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.32778641297395605	0.2522206181071289	0.8194173430211612	0.41254834336119384
baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.3101031233382253	0.2522206181071289	0.6240326489038488	0.5326061437089176
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.21270603458172158	0.2522206181071289	-0.41464438661624076	0.6784022497853206
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.3174559247871402	0.2522206181071289	0.7049772544024292	0.4808243912743855
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.4093493004243554	0.2522206181071289	1.757135446843075	0.07889472509285667
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.32778641297395605	0.2522206181071289	0.8194173430211612	0.41254834336119384
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.34984921584081685	0.2522206181071289	1.0667983779540828	0.28606289120287753
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.40669008726095257	0.2522206181071289	1.7254721719599975	0.08444241462188184
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	vermin	0.42803677268929824	0.2522206181071289	1.9820424989265089	0.04747448428525747
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.2522206181071289	0.3475526226542416	-1.040850227572381	0.2979450646626767
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.32778641297395605	0.2513431378900751	0.8287155370466439	0.4072653918862672
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.3101031233382253	0.2513431378900751	0.6333308429293315	0.5265176160396343
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.21270603458172158	0.2513431378900751	-0.40534619259075805	0.6852230566420388
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.3174559247871402	0.2513431378900751	0.7142754484279119	0.47505687074692604
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.4093493004243554	0.2513431378900751	1.766433640868558	0.07732312537803865
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.32778641297395605	0.2513431378900751	0.8287155370466439	0.4072653918862672
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.34984921584081685	0.2513431378900751	1.0760965719795654	0.28188406863229143
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.40669008726095257	0.2513431378900751	1.73477036598548	0.08278148706460375
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	vermin	0.42803677268929824	0.2513431378900751	1.9913406929519915	0.04644344459102112
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.2513431378900751	0.3475526226542416	-1.0501484215978638	0.29364987911975504
baseline_count	baseline_sbert-carrier	vermin	0.3101031233382253	0.32778641297395605	-0.19538469411731238	0.8450917980267247
baseline_gpt4-turbo	baseline_sbert-carrier	vermin	0.21270603458172158	0.32778641297395605	-1.234061729637402	0.2171799028053587
baseline_gpt4-turbo_sbert-carrier	baseline_sbert-carrier	vermin	0.3174559247871402	0.32778641297395605	-0.11444008861873196	0.908888936602658
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_sbert-carrier	vermin	0.4093493004243554	0.32778641297395605	0.937718103821914	0.34838929762229753
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_sbert-carrier	vermin	0.32778641297395605	0.32778641297395605	0.0	1.0
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.32778641297395605	0.34984921584081685	-0.24738103493292163	0.8046133500804009
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.32778641297395605	0.40669008726095257	-0.9060548289388363	0.36490683247807576
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.32778641297395605	0.42803677268929824	-1.1626251559053475	0.24498161977745947
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.32778641297395605	0.3475526226542416	-0.2214328845512199	0.8247553896980762
baseline_count	baseline_gpt4-turbo	vermin	0.3101031233382253	0.21270603458172158	1.0386770355200896	0.29895496488593065
baseline_count	baseline_gpt4-turbo_sbert-carrier	vermin	0.3101031233382253	0.3174559247871402	-0.08094460549858043	0.9354860062670216
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_count	vermin	0.4093493004243554	0.3101031233382253	1.1331027979392263	0.2571710865338839
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_count	vermin	0.32778641297395605	0.3101031233382253	0.19538469411731238	0.8450917980267247
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.3101031233382253	0.34984921584081685	-0.44276572905023404	0.6579351942772149
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.3101031233382253	0.40669008726095257	-1.1014395230561487	0.2707054119667718
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.3101031233382253	0.42803677268929824	-1.35800985002266	0.17446055865839138
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.3101031233382253	0.3475526226542416	-0.4168175786685323	0.676811843612581
baseline_gpt4-turbo	baseline_gpt4-turbo_sbert-carrier	vermin	0.21270603458172158	0.3174559247871402	-1.11962164101867	0.2628750294993605
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo	vermin	0.4093493004243554	0.21270603458172158	2.171779833459316	0.029872273499734314
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo	vermin	0.32778641297395605	0.21270603458172158	1.234061729637402	0.2171799028053587
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.21270603458172158	0.34984921584081685	-1.4814427645703236	0.13848862612686452
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.21270603458172158	0.40669008726095257	-2.140116558576238	0.03234534822514923
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.21270603458172158	0.42803677268929824	-2.3966868855427497	0.01654405439184048
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.21270603458172158	0.3475526226542416	-1.4554946141886218	0.1455323801694659
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo_sbert-carrier	vermin	0.4093493004243554	0.3174559247871402	1.052158192440646	0.2927269771564669
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo_sbert-carrier	vermin	0.32778641297395605	0.3174559247871402	0.11444008861873196	0.908888936602658
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.3174559247871402	0.34984921584081685	-0.3618211235516536	0.7174857058251771
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.3174559247871402	0.40669008726095257	-1.0204949175575682	0.3074937984576327
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.3174559247871402	0.42803677268929824	-1.2770652445240795	0.2015792138781043
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.3174559247871402	0.3475526226542416	-0.33587297316995185	0.7369666585814711
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	vermin	0.4093493004243554	0.32778641297395605	0.937718103821914	0.34838929762229753
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.4093493004243554	0.34984921584081685	0.6903370688889924	0.48998224174188465
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.4093493004243554	0.40669008726095257	0.03166327488307776	0.9747405825896249
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.4093493004243554	0.42803677268929824	-0.22490705208343362	0.8220515830672477
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.4093493004243554	0.3475526226542416	0.7162852192706941	0.47381525159668136
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	vermin	0.32778641297395605	0.34984921584081685	-0.24738103493292163	0.8046133500804009
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.32778641297395605	0.40669008726095257	-0.9060548289388363	0.36490683247807576
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.32778641297395605	0.42803677268929824	-1.1626251559053475	0.24498161977745947
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.32778641297395605	0.3475526226542416	-0.2214328845512199	0.8247553896980762
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	vermin	0.34984921584081685	0.40669008726095257	-0.6586737940059146	0.5101052646674207
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.34984921584081685	0.42803677268929824	-0.915244120972426	0.360063486932511
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.34984921584081685	0.3475526226542416	0.025948150381701736	0.979298694509066
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	vermin	0.40669008726095257	0.42803677268929824	-0.2565703269665114	0.7975104839907605
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.40669008726095257	0.3475526226542416	0.6846219443876164	0.49358251582094015
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	vermin	0.42803677268929824	0.3475526226542416	0.9411922713541278	0.3466063366411851
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	parasite	0.35688667524226525	0.3543761900962757	0.02852332867899184	0.9772447620016365
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	parasite	0.35688667524226525	0.11012825730010015	2.607588786372405	0.009118242003833599
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	parasite	0.35688667524226525	0.11012732564807044	2.6075981462728826	0.0091179927113747
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	parasite	0.35688667524226525	0.3172766760211562	0.44361061951127484	0.6573241265915168
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	parasite	0.35688667524226525	0.3167664996979726	0.4492397142718633	0.6532587413206865
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	parasite	0.35688667524226525	0.6299654156519554	-3.652744368664079	0.0002594524902141959
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	parasite	0.35688667524226525	0.6228151168525718	-3.5359531290931363	0.00040630677490294254
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	parasite	0.35688667524226525	0.37329732257260473	-0.18792703909646197	0.8509338462233251
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	parasite	0.35688667524226525	0.360749329623844	-0.04400097902802779	0.9649036234733579
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	parasite	0.35688667524226525	0.6011829460863712	-3.1926224595291193	0.0014098714889154706
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	parasite	0.35688667524226525	0.5943681494858388	-3.087378978036651	0.0020192997618131425
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_sbert-carrier	parasite	0.35688667524226525	0.1469827815564116	2.2356258873765564	0.02537628739920983
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_count	parasite	0.35688667524226525	0.34600668167554327	0.12319974074948782	0.9019489308575264
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo	parasite	0.35688667524226525	0.2797124988083779	0.8529644399653575	0.3936790243682604
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo_sbert-carrier	parasite	0.35688667524226525	0.3232730597102749	0.3772955913630823	0.7059539481009525
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	parasite	0.35688667524226525	0.3758906043131231	-0.2178656595243057	0.8275337841664867
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	parasite	0.35688667524226525	0.16308660468289046	2.071859878599926	0.038278510561162715
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	parasite	0.35688667524226525	0.34827448108431547	0.09760855037266612	0.9222431347159112
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	parasite	0.35688667524226525	0.5425304632196098	-2.3265620743498063	0.019988585050194407
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	parasite	0.35688667524226525	0.3768969029599942	-0.22950134370972225	0.8184792763672979
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	parasite	0.35688667524226525	0.519795877980503	-2.012200832342104	0.04419877080068724
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	parasite	0.3543761900962757	0.11012825730010015	2.5790654576934133	0.009906801230274764
