	id_str	concept	No	Yes	total	percent_no	percent_yes
728	1084254945325580294	commodity	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
729	1084280484853477376	commodity	6.0	0.0	6.0	1.0	0.0
730	1084317114545131520	war	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
731	1084373252804354048	water	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
732	1084556699065757696	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
733	1084690236884496386	domain-agnostic	9.0	0.0	9.0	1.0	0.0
734	1084771814436417537	animal	8.0	2.0	10.0	0.8	0.2
735	1084784560947089408	parasite	9.0	1.0	10.0	0.9	0.1
736	1084882128402145280	war	7.0	0.0	7.0	1.0	0.0
737	1084908111691886592	domain-agnostic	7.0	1.0	8.0	0.875	0.125
738	1084945831478751232	pressure	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
739	1084996682817908736	parasite	0.0	7.0	7.0	0.0	1.0
740	1085102758439632896	domain-agnostic	7.0	1.0	8.0	0.875	0.125
741	1085172584801550343	war	3.0	5.0	8.0	0.375	0.625
742	1085308595586117634	parasite	6.0	0.0	6.0	1.0	0.0
743	1085513172767965184	water	5.0	0.0	5.0	1.0	0.0
744	1085582952149409792	war	4.0	4.0	8.0	0.5	0.5
745	1085715328594657280	water	2.0	6.0	8.0	0.25	0.75
746	1085724222603681793	war	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
747	1085731747176665089	war	7.0	1.0	8.0	0.875	0.125
748	1085781040730378240	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
749	1085873462634340352	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
750	1085902847504310276	parasite	3.0	7.0	10.0	0.3	0.7
751	1086020868516524032	animal	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
752	1086048779088904193	vermin	7.0	0.0	7.0	1.0	0.0
753	1086073372826456064	vermin	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
754	1086214551836733440	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
755	1086266296558325761	parasite	3.0	5.0	8.0	0.375	0.625
756	1086289996053659648	parasite	7.0	0.0	7.0	1.0	0.0
757	1086672780375085057	parasite	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
758	1086694597898600450	animal	7.0	3.0	10.0	0.7	0.3
759	1086706453535252480	commodity	0.0	9.0	9.0	0.0	1.0
760	1086736441948827648	water	4.0	6.0	10.0	0.4	0.6
761	1086766207229927424	war	8.0	0.0	8.0	1.0	0.0
762	1086782944616767488	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
763	1086788589323730944	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
764	1086884893475229696	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
765	1087002237925113856	war	6.0	0.0	6.0	1.0	0.0
766	1087045239628595203	commodity	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
767	1087108604631511040	domain-agnostic	6.0	2.0	8.0	0.75	0.25
768	1087164928702722048	parasite	9.0	0.0	9.0	1.0	0.0
769	1087339870165581826	parasite	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
770	1087431549262487552	pressure	2.0	6.0	8.0	0.25	0.75
771	1087500188648910853	animal	2.0	6.0	8.0	0.25	0.75
772	1087511941084372992	domain-agnostic	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
773	1087554546380038145	commodity	4.0	4.0	8.0	0.5	0.5
774	1087773411462524935	domain-agnostic	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
775	1087788712694444032	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333
776	1087788906509189120	vermin	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
777	1087819946015391744	war	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
778	1087860418108899328	parasite	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
779	1087870319619203072	water	8.0	0.0	8.0	1.0	0.0
780	1087872621423648768	commodity	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
781	1087882961662369792	vermin	9.0	0.0	9.0	1.0	0.0
782	1088075303619039233	animal	3.0	8.0	11.0	0.2727272727272727	0.7272727272727273
783	1088114496885919747	commodity	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
784	1088133933290668032	domain-agnostic	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
785	1088228149958201344	animal	3.0	5.0	8.0	0.375	0.625
786	1088583040903929858	animal	7.0	0.0	7.0	1.0	0.0
787	1088662461723533312	parasite	0.0	10.0	10.0	0.0	1.0
788	1088676667856433153	vermin	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
789	1088916264947306497	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
790	1088950944690307072	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
791	1088964353066332160	parasite	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
792	1089207684350517249	vermin	7.0	1.0	8.0	0.875	0.125
793	1089237206353403906	commodity	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
794	1089316501381922816	parasite	6.0	4.0	10.0	0.6	0.4
795	1089326410810966016	war	8.0	0.0	8.0	1.0	0.0
796	1089422749385187328	water	8.0	0.0	8.0	1.0	0.0
797	1089483776932151296	war	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
798	1089559341068361733	pressure	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
799	1089562218801311746	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
800	1089874435673333760	pressure	0.0	9.0	9.0	0.0	1.0
801	1089884861421084673	vermin	6.0	2.0	8.0	0.75	0.25
802	1089923605465423872	animal	10.0	1.0	11.0	0.9090909090909092	0.0909090909090909
803	1089935872563261442	commodity	6.0	2.0	8.0	0.75	0.25
804	1089954130787848192	war	4.0	1.0	5.0	0.8	0.2
805	1090017681217077254	animal	9.0	1.0	10.0	0.9	0.1
806	1090065096548728833	domain-agnostic	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
807	1090371758883028992	water	1.0	9.0	10.0	0.1	0.9
808	1090373330907983872	domain-agnostic	5.0	5.0	10.0	0.5	0.5
809	1090684822601719809	vermin	7.0	0.0	7.0	1.0	0.0
810	1090757978813272065	commodity	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
811	1090829297475043328	water	0.0	8.0	8.0	0.0	1.0
812	1091204767395631104	war	6.0	0.0	6.0	1.0	0.0
813	1091602266174382083	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
814	1091740703389028353	commodity	6.0	2.0	8.0	0.75	0.25
815	1091777129220579336	war	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
816	1091924319524085762	pressure	6.0	2.0	8.0	0.75	0.25
817	1091930298105847808	water	5.0	3.0	8.0	0.625	0.375
818	1092607671902109698	war	5.0	3.0	8.0	0.625	0.375
819	1092808053928480768	vermin	7.0	1.0	8.0	0.875	0.125
820	1092855731840270337	domain-agnostic	7.0	0.0	7.0	1.0	0.0
821	1092976935079239681	domain-agnostic	7.0	1.0	8.0	0.875	0.125
822	1092989547334508544	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
823	1092999181650804737	pressure	1.0	4.0	5.0	0.2	0.8
824	1093333630842298368	pressure	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
825	1093464759477907456	water	1.0	7.0	8.0	0.125	0.875
826	1093596082297278464	war	5.0	5.0	10.0	0.5	0.5
827	1093674449902145538	animal	2.0	1.0	3.0	0.6666666666666666	0.3333333333333333
828	1093836309800587264	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
829	1093905537182228482	vermin	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
830	1094019814774001664	animal	8.0	0.0	8.0	1.0	0.0
831	1094283058948263936	pressure	9.0	1.0	10.0	0.9	0.1
832	1094668072990912513	parasite	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
833	1094680479318593536	domain-agnostic	7.0	1.0	8.0	0.875	0.125
834	1094773020747591680	domain-agnostic	5.0	3.0	8.0	0.625	0.375
835	1094949017954455553	vermin	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
836	1094997162667184128	commodity	3.0	5.0	8.0	0.375	0.625
837	1095279613813567488	domain-agnostic	5.0	3.0	8.0	0.625	0.375
838	1095298679462920192	pressure	4.0	6.0	10.0	0.4	0.6
839	1095323569704353792	war	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
840	1095773751059275776	vermin	3.0	1.0	4.0	0.75	0.25
841	1095811847956164608	commodity	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
842	1095883908187451392	water	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
843	1095907345530605570	parasite	4.0	4.0	8.0	0.5	0.5
844	1096088935397244928	commodity	3.0	5.0	8.0	0.375	0.625
845	1096196780595863552	parasite	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
846	1096211486681325568	war	8.0	0.0	8.0	1.0	0.0
847	1096225152977784837	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
848	1096359904627970048	animal	2.0	6.0	8.0	0.25	0.75
849	1096415133549674496	vermin	7.0	1.0	8.0	0.875	0.125
850	1096420275787157509	vermin	7.0	1.0	8.0	0.875	0.125
851	1096518549567401985	animal	0.0	4.0	4.0	0.0	1.0
852	1096523119248982017	pressure	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
853	1096559775809265664	water	0.0	8.0	8.0	0.0	1.0
854	1096605982346493953	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
855	1096797876817018880	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
856	1096834834503131136	animal	13.0	1.0	14.0	0.9285714285714286	0.0714285714285714
857	1097187640460431363	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
858	1097215184475734017	vermin	7.0	1.0	8.0	0.875	0.125
859	1097356848758472713	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
860	1097378281668567041	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
861	1097953809802891264	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
862	1098268900985253888	vermin	7.0	0.0	7.0	1.0	0.0
863	1098619955023568896	commodity	8.0	0.0	8.0	1.0	0.0
864	1098700439497912325	war	6.0	0.0	6.0	1.0	0.0
865	1098966120579637255	vermin	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
866	1098972749651791873	parasite	5.0	3.0	8.0	0.625	0.375
867	1099288078282358784	domain-agnostic	6.0	2.0	8.0	0.75	0.25
868	1099393364112347136	animal	11.0	0.0	11.0	1.0	0.0
869	1099582597288550400	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
870	1099665903724175362	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
871	1100214966190247936	commodity	9.0	0.0	9.0	1.0	0.0
872	1100343176009723910	pressure	8.0	2.0	10.0	0.8	0.2
873	1100477350544842753	war	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
874	1100574586645688320	vermin	9.0	0.0	9.0	1.0	0.0
875	1100663119213252608	vermin	6.0	0.0	6.0	1.0	0.0
876	1101163342796869632	pressure	4.0	4.0	8.0	0.5	0.5
877	1101544686395654144	animal	3.0	8.0	11.0	0.2727272727272727	0.7272727272727273
878	1101916621327630337	commodity	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
879	1102008259760644096	vermin	3.0	3.0	6.0	0.5	0.5
880	1102202305435353088	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
881	1102230185422831616	animal	16.0	1.0	17.0	0.9411764705882352	0.0588235294117647
882	1102407970225340416	war	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
883	1102567104606339073	animal	9.0	3.0	12.0	0.75	0.25
884	1102668672638832641	water	1.0	7.0	8.0	0.125	0.875
885	1102739774882881536	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
886	1102920895860039680	parasite	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
887	1103079291628077056	parasite	6.0	2.0	8.0	0.75	0.25
888	1103311017281503234	pressure	6.0	0.0	6.0	1.0	0.0
889	1103419017669369857	parasite	9.0	1.0	10.0	0.9	0.1
890	1103425507113107456	war	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
891	1103473345658568709	domain-agnostic	6.0	0.0	6.0	1.0	0.0
892	1103475425613959169	parasite	8.0	0.0	8.0	1.0	0.0
893	1103621004440461320	water	2.0	6.0	8.0	0.25	0.75
894	1103715434182967297	commodity	1.0	7.0	8.0	0.125	0.875
895	1103769897212014595	animal	4.0	7.0	11.0	0.3636363636363636	0.6363636363636364
896	1103786694963286022	pressure	3.0	3.0	6.0	0.5	0.5
897	1104140018942136321	war	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
898	1104458274341076998	water	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
899	1104483274095845376	vermin	5.0	0.0	5.0	1.0	0.0
900	1104509483454222336	commodity	7.0	1.0	8.0	0.875	0.125
901	1104530965844512768	parasite	2.0	6.0	8.0	0.25	0.75
902	1104590589125935104	commodity	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
903	1104726202726731776	water	9.0	1.0	10.0	0.9	0.1
904	1105020174770438144	animal	11.0	1.0	12.0	0.9166666666666666	0.0833333333333333
905	1105297005977448448	water	0.0	7.0	7.0	0.0	1.0
906	1105529853590335488	pressure	5.0	3.0	8.0	0.625	0.375
907	1105560878009720834	vermin	6.0	2.0	8.0	0.75	0.25
908	1105613353395855360	domain-agnostic	3.0	3.0	6.0	0.5	0.5
909	1106307107614150656	parasite	10.0	0.0	10.0	1.0	0.0
910	1106323872650014721	war	7.0	1.0	8.0	0.875	0.125
911	1106422329360302080	vermin	6.0	2.0	8.0	0.75	0.25
912	1106643181670563841	war	4.0	4.0	8.0	0.5	0.5
913	1106665406461345794	water	6.0	2.0	8.0	0.75	0.25
914	1106667099689242625	water	1.0	7.0	8.0	0.125	0.875
915	1107004400608923648	commodity	7.0	1.0	8.0	0.875	0.125
916	1107038566985728000	domain-agnostic	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
917	1107068765110448128	animal	0.0	10.0	10.0	0.0	1.0
918	1107118827056320512	domain-agnostic	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
919	1107259077455941632	domain-agnostic	5.0	3.0	8.0	0.625	0.375
920	1107404275049811968	war	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
921	1107453748543139840	vermin	7.0	0.0	7.0	1.0	0.0
922	1107648701894459397	war	7.0	0.0	7.0	1.0	0.0
923	1107776852117147648	commodity	2.0	6.0	8.0	0.25	0.75
924	1107983133859897344	parasite	9.0	0.0	9.0	1.0	0.0
925	1108332545836486656	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
926	1108350293589164033	water	5.0	3.0	8.0	0.625	0.375
927	1108421770829352960	vermin	5.0	0.0	5.0	1.0	0.0
928	1108808081767653376	domain-agnostic	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
929	1108817352844468225	water	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
930	1109181319857213441	water	3.0	3.0	6.0	0.5	0.5
931	1109204670818459648	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
932	1109361370020098050	domain-agnostic	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
933	1109387135184977920	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
934	1109500616290627584	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
935	1109877754693124096	water	6.0	0.0	6.0	1.0	0.0
936	1110327103885471744	parasite	2.0	8.0	10.0	0.2	0.8
937	1110358252066242560	vermin	3.0	3.0	6.0	0.5	0.5
938	1110968722527674373	commodity	3.0	3.0	6.0	0.5	0.5
939	1111211406634962945	domain-agnostic	1.0	7.0	8.0	0.125	0.875
940	1111312162205716481	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
941	1111385719803510784	pressure	3.0	5.0	8.0	0.375	0.625
942	1111666418133712896	water	0.0	7.0	7.0	0.0	1.0
943	1111737920942194689	water	0.0	7.0	7.0	0.0	1.0
944	1112007437291274241	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
945	1112178431943471104	parasite	2.0	8.0	10.0	0.2	0.8
946	1112191234636865537	pressure	7.0	3.0	10.0	0.7	0.3
947	1112332360371130368	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
948	1112462643003035648	water	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
949	1112471252650754049	domain-agnostic	4.0	4.0	8.0	0.5	0.5
950	1112558899767463936	vermin	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
951	1112586012595765248	water	7.0	0.0	7.0	1.0	0.0
952	1112607416967942145	domain-agnostic	6.0	0.0	6.0	1.0	0.0
953	1112661619086184449	parasite	9.0	0.0	9.0	1.0	0.0
954	1112712922143191040	pressure	4.0	4.0	8.0	0.5	0.5
955	1112731097341878272	domain-agnostic	5.0	3.0	8.0	0.625	0.375
956	1112815529516023809	commodity	6.0	2.0	8.0	0.75	0.25
957	1112889167216771072	parasite	4.0	4.0	8.0	0.5	0.5
958	1112890640273035265	pressure	5.0	3.0	8.0	0.625	0.375
959	1112916854652243969	water	1.0	7.0	8.0	0.125	0.875
960	1113002951549779969	pressure	3.0	5.0	8.0	0.375	0.625
961	1113163137920974848	water	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
962	1113188372502028288	pressure	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
963	1113210034421477376	water	1.0	7.0	8.0	0.125	0.875
964	1113449112266072064	water	0.0	9.0	9.0	0.0	1.0
965	1113516493747163137	water	6.0	0.0	6.0	1.0	0.0
966	1113629927855751170	parasite	0.0	9.0	9.0	0.0	1.0
967	1113828084837433345	parasite	4.0	6.0	10.0	0.4	0.6
968	1113845664838893569	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
969	1113866942954106880	vermin	7.0	0.0	7.0	1.0	0.0
970	1114363733520859138	water	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
971	1114376170903080960	vermin	4.0	4.0	8.0	0.5	0.5
972	1114451801330388992	pressure	5.0	5.0	10.0	0.5	0.5
973	1114761926893031424	pressure	1.0	7.0	8.0	0.125	0.875
974	1115040858594791424	parasite	6.0	0.0	6.0	1.0	0.0
975	1115077237907316736	water	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
976	1115326280998604800	animal	3.0	7.0	10.0	0.3	0.7
977	1115348855145619456	vermin	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
978	1115462702829309953	vermin	7.0	0.0	7.0	1.0	0.0
979	1115595095196295168	commodity	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
980	1115627427818901509	water	10.0	0.0	10.0	1.0	0.0
981	1115851354180861952	domain-agnostic	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
982	1115949235386687489	war	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
983	1116025839722876930	domain-agnostic	7.0	1.0	8.0	0.875	0.125
984	1116166243197890561	parasite	1.0	7.0	8.0	0.125	0.875
985	1116180004742680581	commodity	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
986	1116197982335066112	commodity	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
987	1116199106848993282	commodity	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
988	1116366594639388672	water	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
989	1116449972789096450	water	7.0	0.0	7.0	1.0	0.0
990	1116562541621039104	war	6.0	2.0	8.0	0.75	0.25
991	1116803423016554502	water	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
992	1116848796162502656	vermin	3.0	2.0	5.0	0.6	0.4
993	1116885039134969856	domain-agnostic	3.0	5.0	8.0	0.375	0.625
994	1117012761534353408	domain-agnostic	9.0	0.0	9.0	1.0	0.0
995	1117068501355778048	animal	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
996	1117180487586525184	parasite	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
997	1117270536357179393	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
998	1117442380741976064	parasite	3.0	2.0	5.0	0.6	0.4
999	1117518131969138688	vermin	6.0	2.0	8.0	0.75	0.25
1000	1117794649857458177	war	5.0	3.0	8.0	0.625	0.375
1001	1117794956054278144	vermin	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1002	1118029199556497413	animal	9.0	1.0	10.0	0.9	0.1
1003	1118231729469362176	commodity	5.0	3.0	8.0	0.625	0.375
1004	1118339401883369472	domain-agnostic	4.0	1.0	5.0	0.8	0.2
1005	1118357455845543936	commodity	2.0	6.0	8.0	0.25	0.75
1006	1118590468315656192	war	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1007	1118704399864356864	animal	5.0	3.0	8.0	0.625	0.375
1008	1118726351983222784	pressure	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1009	1118857293985017856	pressure	1.0	7.0	8.0	0.125	0.875
1010	1118876944727252992	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1011	1119228499527491584	pressure	6.0	2.0	8.0	0.75	0.25
1012	1119275287819145217	parasite	7.0	0.0	7.0	1.0	0.0
1013	1119279260257193985	animal	6.0	6.0	12.0	0.5	0.5
1014	1119382396942598145	pressure	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1015	1119713651726929925	water	7.0	0.0	7.0	1.0	0.0
1016	1119723987322515458	commodity	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1017	1120753844147892231	domain-agnostic	7.0	0.0	7.0	1.0	0.0
1018	1120768121567158272	war	7.0	1.0	8.0	0.875	0.125
1019	1121109751427944448	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1020	1121361562332278785	war	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1021	1121408081353568256	water	1.0	7.0	8.0	0.125	0.875
1022	1121541666568011778	parasite	6.0	2.0	8.0	0.75	0.25
1023	1121551289551335426	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1024	1121558031907553285	vermin	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1025	1121862319854817281	parasite	9.0	0.0	9.0	1.0	0.0
1026	1122183793543122945	water	0.0	8.0	8.0	0.0	1.0
1027	1122260495602335744	parasite	2.0	6.0	8.0	0.25	0.75
1028	1122282615107534849	animal	1.0	4.0	5.0	0.2	0.8
1029	1122519591203278850	animal	9.0	1.0	10.0	0.9	0.1
1030	1122548193844060160	parasite	8.0	0.0	8.0	1.0	0.0
1031	1122556910031572992	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1032	1122723701559103488	domain-agnostic	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1033	1122847470017490944	war	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
1034	1123221477757804545	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1035	1123306945538953216	pressure	0.0	8.0	8.0	0.0	1.0
1036	1123337340372639749	water	0.0	5.0	5.0	0.0	1.0
1037	1123371147750457345	pressure	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1038	1123592728200327168	parasite	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1039	1123595083322806273	war	6.0	0.0	6.0	1.0	0.0
1040	1123648477219700741	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1041	1123994112624070656	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1042	1124377042076803073	parasite	9.0	0.0	9.0	1.0	0.0
1043	1124415796615237632	commodity	7.0	1.0	8.0	0.875	0.125
1044	1124460387515027456	pressure	1.0	6.0	7.0	0.1428571428571428	0.8571428571428571
1045	1125407657664417793	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1046	1125503607409905666	commodity	4.0	4.0	8.0	0.5	0.5
1047	1125699382815465477	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1048	1125758165151145985	water	0.0	7.0	7.0	0.0	1.0
1049	1125923053718917123	pressure	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1050	1126151182345560064	parasite	8.0	0.0	8.0	1.0	0.0
1051	1126224295359852544	parasite	9.0	0.0	9.0	1.0	0.0
1052	1126231820788424704	commodity	0.0	9.0	9.0	0.0	1.0
1053	1126462312477548544	vermin	8.0	0.0	8.0	1.0	0.0
1054	1126622370867945472	vermin	4.0	0.0	4.0	1.0	0.0
1055	1126691026612002816	vermin	6.0	2.0	8.0	0.75	0.25
1056	1126977216540098560	commodity	3.0	5.0	8.0	0.375	0.625
1057	1127219120523464707	commodity	6.0	2.0	8.0	0.75	0.25
1058	1127410400922951682	domain-agnostic	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1059	1127649779897466883	parasite	7.0	1.0	8.0	0.875	0.125
1060	1127679032634613760	vermin	3.0	3.0	6.0	0.5	0.5
1061	1128121386181058560	parasite	7.0	0.0	7.0	1.0	0.0
1062	1128328119214116865	commodity	7.0	1.0	8.0	0.875	0.125
1063	1128414949729013763	water	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
1064	1128448783908581377	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1065	1128467430119026688	vermin	4.0	1.0	5.0	0.8	0.2
1066	1128648413900419074	parasite	7.0	1.0	8.0	0.875	0.125
1067	1128680633721659392	water	0.0	6.0	6.0	0.0	1.0
1068	1128771861075111936	animal	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1069	1128795895703724032	parasite	10.0	0.0	10.0	1.0	0.0
1070	1129346584305635328	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1071	1129391458363105280	water	0.0	9.0	9.0	0.0	1.0
1072	1129397352597528576	pressure	2.0	5.0	7.0	0.2857142857142857	0.7142857142857143
1073	1129509652146860035	commodity	5.0	3.0	8.0	0.625	0.375
1074	1129608348314341376	war	3.0	1.0	4.0	0.75	0.25
1075	1129629633140281345	domain-agnostic	8.0	0.0	8.0	1.0	0.0
1076	1129755713515991042	pressure	6.0	2.0	8.0	0.75	0.25
1077	1129786734579994624	water	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1078	1129816496509579264	domain-agnostic	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1079	1130558625355902977	domain-agnostic	4.0	4.0	8.0	0.5	0.5
1080	1130837312101912577	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1081	1131149693386481665	commodity	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1082	1131217208665923584	animal	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1083	1131269494888960002	commodity	2.0	6.0	8.0	0.25	0.75
1084	1131285699565629441	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1085	1131553271846277125	parasite	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1086	1131722600927903744	domain-agnostic	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1087	1132128377584930816	water	10.0	0.0	10.0	1.0	0.0
1088	1132208577320443909	parasite	8.0	0.0	8.0	1.0	0.0
1089	1132353852886249472	domain-agnostic	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1090	1132376216089055234	parasite	3.0	5.0	8.0	0.375	0.625
1091	1132762418805903360	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1092	1132794130235633665	war	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1093	1133046977992765446	war	4.0	4.0	8.0	0.5	0.5
